-MISSION-	13
MariesOtenki	3
Jump
Tooi
SP 50
Counter

-LIST-
NmlAtkAir5B c
NmlAtk5B c
NmlAtk5B2nd
Ashibarai c
AssaultB
CmnFAirDash i c
NmlAtkAir5B c
NmlAtkAir2B c
NmlAtk5A c
NmlAtk5A2nd c
NmlAtk5A3rd c
AssaultA +AssaultA_Stylish
mr432C_CardAtk +mr432_CardAtk
mr432Rain_Atk +mr432Thunder

-KEY-
5	-	18
6	-	1
9	-	3
6	-	1
5	-	21
5	B	8
5	-	16
6	-	4
5	-	6
6	-	5
6	B	7
5	B	1
5	-	5
5	B	10
5	-	27
2	-	4
2	AB	4
2	B	3
2	-	2
3	-	2
6	-	2
6	B	3
5	B	3
5	-	91
6	-	4
5	-	4
6	-	6
6	B	7
5	B	1
5	-	4
2	-	4
2	B	10
2	-	3
5	-	6
5	C	6
5	-	10
5	A	3
5	-	6
5	A	5
5	-	5
5	A	4
5	-	7
5	A	4
5	-	6
5	A	4
5	-	5
5	A	4
5	-	5
5	A	4
5	-	5
5	A	4
5	-	5
5	A	5
5	-	5
5	A	4
5	-	4
5	A	4
5	-	9
2	-	4
3	-	2
6	-	4
5	-	1
2	-	4
3	-	2
6	-	4
5	-	1
2	C	2
5	C	4
5	-	67
5	C	132
5	-	80
