-MISSION-	25
LabryssAxInitial	5
Counter
Tooi

-LIST-
DamageOver10000	c	d10000	nOnly

-KEY-
5	-	11
6	-	5
5	-	5
6	-	12
3	-	2
2	-	1
2	B	6
5	-	21
6	-	2
9	-	16
6	-	4
3	-	1
2	-	5
2	B	10
2	-	7
5	-	9
6	-	4
5	-	5
6	-	15
6	D	13
6	-	8
5	-	26
2	-	7
2	AB	8
2	-	6
5	-	7
5	D	12
5	-	11
6	-	4
5	-	4
6	-	18
6	B	9
5	B	19
5	-	14
6	-	4
5	-	6
6	-	21
3	-	2
2	-	2
2	C	7
5	-	19
5	D	5
5	-	34
2	-	2
1	-	2
4	-	1
4	B	6
5	-	24
5	D	3
5	-	39
5	B	5
5	-	4
6	B	4
5	-	5
2	-	3
3	-	2
6	-	4
5	A	6
5	-	3
6	-	33
6	A	8
6	-	6
5	-	11
2	-	3
1	-	3
4	B	2
5	B	4
5	-	32
5	ACD	5
5	-	47
5	D	10
5	-	34
5	D	11
5	-	31
4	-	1
7	-	5
8	-	1
8	B	1
5	B	9
5	-	10
5	B	13
5	-	16
5	D	13
5	-	36
8	-	1
8	-	2
8	-	2
8	B	11
5	-	7
5	B	13
5	-	21
5	C	9
5	-	31
2	-	3
1	-	2
4	-	2
5	B	12
5	-	22
2	-	4
3	-	2
6	-	4
5	-	2
2	-	3
3	-	1
6	-	1
6	D	4
5	-	195
