-MISSION-	22
HashiEx
Kakusei
SP	150
EnemyKyofu

-LIST-
Persona5C c
PersonaAir5C	c
Persona5C c
Ashibarai	c
DashAssaultA +DashAssaultA_combined
CmnCancelBurst i c
ReversalAction
PersonaYodonda_KuukiAB
Persona5C c
Persona2C c
PersonaAir5C c
Persona5C c
NmlAtkAir5B c
PersonaAir2C c
PersonaAir5C c
Persona5C c
DashAssaultB +DashAssaultB_combined
DashAssaultAB +DashAssaultAB_combined
PersonaMoujaNoNagekiD

-KEY-
5	-	13
6	-	4
5	-	5
6	-	5
6	C	7
6	-	2
5	-	16
6	-	1
9	-	3
8	-	1
5	-	4
6	-	11
6	C	6
5	C	3
5	-	16
6	-	4
5	-	3
6	-	2
6	B	8
5	-	49
5	C	5
5	-	15
2	-	4
2	A	1
2	AB	7
2	B	1
2	-	13
3	-	3
6	-	3
6	A	1
5	A	2
5	-	6
5	A	3
5	-	5
5	A	6
5	-	7
5	ACD	7
5	-	49
5	BD	14
5	-	27
2	-	4
1	-	2
4	-	3
5	-	5
2	-	4
1	-	2
4	-	1
5	-	3
2	-	3
2	AB	1
1	AB	2
4	AB	1
4	-	1
5	-	201
5	B	13
5	-	22
5	C	11
5	-	8
2	-	10
2	C	11
2	-	19
2	A	1
2	AC	10
2	C	3
2	-	3
5	-	16
5	C	13
5	-	16
5	C	11
5	-	8
6	-	3
9	-	2
8	-	1
5	-	5
6	-	19
6	B	7
5	B	1
2	-	6
2	C	9
2	-	10
2	D	9
2	-	8
2	AC	5
2	C	3
2	-	1
5	-	13
5	C	6
5	-	19
5	C	9
5	-	9
2	-	4
3	-	2
6	B	3
5	B	2
5	-	10
5	B	8
5	-	51
5	B	8
5	-	5
2	-	3
3	-	1
3	AB	1
6	AB	4
5	B	1
5	-	6
2	B	4
2	-	5
2	B	7
5	-	16
2	-	4
3	-	2
6	-	4
5	-	1
2	-	2
2	D	2
3	D	1
6	-	3
5	-	34
