-MISSION-	23
Tooi
Kakusei
SP 150

-LIST-
NmlAtk2B c
CmnFAirDash i c
NmlAtkAir2B c
NmlAtk5B c
Persona5C c
NmlAtkAir5B c
NmlAtkAir5B2nd c
Persona5C c
AirMidAssaultA
NmlAtk2B c
PersonaAir5C c
AirMidAssaultA
NmlAtk5A c
Persona5C c
DashAssaultA
ReversalAction
UltimateWildRush
UltimateWildRush_9th	nOnly
PersonaUltimateWildFinish

-KEY-
6      -      10
5      -      50
5      -      2
2      -      3
2	B	5
5	B	3
5	-	9
9	-	3
6	-	1
5	-	5
6	-	6
3	-	3
2	-	2
2	B	10
2	-	2
5	-	26
5	B	8
5	-	19
5	C	9
5	-	11
9	-	4
5	-	6
6	-	10
6	B	8
5	B	3
5	-	18
5	B	10
5	-	18
5	C	9
5	-	11
8	-	5
2	-	3
1	-	1
4	-	1
4	A	1
5	A	5
5	-	40
6	-	4
5	-	5
6	-	4
3	-	2
2	-	1
2	B	2
5	B	4
5	-	15
8	-	5
5	C	7
5	-	1
2	-	4
1	-	1
4	-	2
4	A	1
5	A	6
5	-	62
5	A	5
5	-	5
5	C	6
5	-	14
2	-	3
3	-	3
6	-	4
5	A	7
5	-	22
5	BD	3
2	-	4
1	-	3
4	-	1
5	-	3
2	-	4
1	-	1
1	AB	1
4	AB	2
5	B	1
5	-	86
5	A	7
5	-	52
5	A	6
5	-	17
5	B	8
5	-	15
5	C	7
5	-	16
5	B	6
5	-	16
5	C	6
5	-	17
5	D	7
5	-	15
5	AB	5
5	B	2
5	-	8
2	-	3
1	-	2
4	-	3
5	-	3
2	-	3
1	-	4
4	-	1
4	CD	1
1	CD	1
2	CD	2
2	-	82
5	-	2
8	-	6
5	C	1
5	CD	3
5	D	2
5	-	155

-EKEY-
5        -        10
2        -        26
1        -        2
4        -        2
5        B        5
